MANDT,EKGRP,EKNAM,EBELN,EBELP,PSTYP,AEDAT_C,AEDAT_D,BATXT,BEDAT,ANIO,MES,EKORG,LIFNR,NAMEL,NAME1,ANTICIPO,KNTTP,EPSTP,PTEXT,BKLAS,BKBEZ,MTART,MATNR,TXZ01,MENGE,MEINS,DISGR,EINDT,NETPR,WAERS,NETWR,WKURS,PEINH,BPRME,MATKL,WGBEZ,ZTAG1,EKGRP2,EKNAM2,KTWRT2,BUKRS,BUTXT,WERKS,LGORT,ERNAM,ZTERM,F_PAGO,ELIKZ,CANTEM,UO,LOCALIDAD,BEDNR,BANFN,BNFPO,BADAT,LFDAT,ZAFNAM,ERNAM_EBAN,WAERS_EBAN,PREIS,PREIS_USD,KBETR,KBETR_DESC,ZZPAIS_ORIG,ZZFECHA_EMBARQ,ZZFECHA_ARRIBO,SUBMI,ZZMEDIO_TRANSP,ZZAGENTE_CARGA,ZZNUMERO_DOC_EMB,ZZNUMERO_DUA,ZZAGENTE_ADUANA,ZZNUMERO_APL_SEG,ZZPEDIDO_CLIENTE,ZTIPANTIC,ZZTARIFA,TEXT_F23,ZZREASON_REJECT,ZZESTAPROV,ZZMOTREPROV,ZZAG_ADUANA_DESC,REVNO,ZZESTAPROV_DESC,ZZMOTREPROV_DESC,RETENIDO,MED_TRANSP,DESCUENTO_SERV,BRTWR,BRTWR2,FRGGR_S,FRGST,FRGXT_S,FRGKZ,FRGDT,AFNAM,INCO1,ZAHORRO,NETWR_DOL,BUDAT,ANIOEM,MESEM,FRGGR_P,FRGSX,FRGXT_P,COD_LIB,STATU,BSART,FRGC1_S,FRGC2_S,FRGC3_S,FRGC4_S,FRGC5_S,FRGC6_S,FRGC7_S,FRGC8_S,DLIB1_S,DLIB2_S,DLIB3_S,DLIB4_S,DLIB5_S,DLIB6_S,DLIB7_S,DLIB8_S,DLIB_S,FRGC1_P,LIBOC1,FRGC2_P,LIBOC2,FRGC3_P,LIBOC3,FRGC4_P,LIBOC4,FRGC5_P,LIBOC5,FRGC6_P,LIBOC6,FRGC7_P,LIBOC7,FRGC8_P,LIBOC8,FE_LIB1,DLIB1_P,DIAS_PEND,FE_LIB2,DLIB2_P,FE_LIB3,DLIB3_P,FE_LIB4,DLIB4_P,FE_LIB5,DLIB5_P,FE_LIB6,DLIB6_P,FE_LIB7,DLIB7_P,FE_LIB8,DLIB8_P,FE_LIBU,FRGET,DLIB_P,OBJID,EFFWR2,ABSGR_TXT,ABSGR,LOEKZ,OID_EXTBOL,KONNR,KTPNR,KDATB,KDATE,FRGKE,ZZREQCONT,ZZTIECONT,ZZNCONTRA,ZZFECINIC,ZZFECFIN,ZZDIASEST,ZZCONTPER,ZZRCAFI,ZZTCAFI,ZZIDCAR,ZZFEINI,ZZFEFIN,F_MAIL,H_MAIL,TXT_CB,TXT_PS,STAT_ENV,ZCATEGORIA,PROCSTAT,FECING,MENING,WRBTR,WRBTR2,WRBTR3
600,T50,Compras Abastecimi,5040001072,00060,L,2025-11-22T00:00:00.000Z,2025-11-22T00:00:00.000Z,Ped. Subcontratacion,2025-11-22T00:00:00.000Z,2025,11,1400,2047253918,COMERCIALIZADORA COERIMAR E.I.R.LTD,TASA CALLAO NORTE,,K,L,Subcontratación,3088,Componente de intercambio,ZCI,34008217CI,DISPARADOR PANGA NRO.4 (MOLA) 350-600TN,1,PZA,UIN,2025-11-22T00:00:00.000Z,400,PEN,400,1,1,PZA,RPE-TAS13,RPTOS LANCHA/PANGA,030,T50,Compras Abastecimi,0,TA10,Tecnológica de Alimentos,TCNO,L002,GBAZAN,Z030,Plazo 30  días.,,0,,,,,00000,0001-01-01,0001-01-01,,,,0,0,0,0,,0001-01-01,0001-01-01,,,,,,,,,,,,,,,,,Pendiente,,,,0,400,117.96,,,,,0001-01-01,T150,,0,117.96,0001-01-01,0000,00,TL,PE,C.Inter. < 20K$,"JX,GF",9,ZNB2,,,,,,,,,0,0,0,0,0,0,0,0,,JX,BPEREZPALMA,GF,EBUENANO,,,,,,,,,,,,,2025-11-22,0,0,2025-11-22,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,2025-11-22,Liberado total Exsa,,,117.96,,00,,,,00000,0001-01-01,0001-01-01,8,,,,0001-01-01,0001-01-01,00000,,,,,0001-01-01,0001-01-01,2025-11-22,18:00:10,,,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,0001-01-01,0,0,0,0
600,T50,Compras Abastecimi,5040001072,00070,L,2025-11-22T00:00:00.000Z,2025-11-22T00:00:00.000Z,Ped. Subcontratacion,2025-11-22T00:00:00.000Z,2025,11,1400,2047253918,COMERCIALIZADORA COERIMAR E.I.R.LTD,TASA CALLAO NORTE,,K,L,Subcontratación,3088,Componente de intercambio,ZCI,34008217CI,DISPARADOR PANGA NRO.4 (MOLA) 350-600TN,1,PZA,UIN,2025-11-22T00:00:00.000Z,0,PEN,0,1,1,PZA,RPE-TAS13,RPTOS LANCHA/PANGA,030,T50,Compras Abastecimi,0,TA10,Tecnológica de Alimentos,TCNO,L002,GBAZAN,Z030,Plazo 30  días.,,0,,,,,00000,0001-01-01,0001-01-01,,,,0,0,0,0,,0001-01-01,0001-01-01,,,,,,,,,,,,,,,,,Pendiente,,,,0,0,0,,,,,0001-01-01,T150,,0,0,0001-01-01,0000,00,TL,PE,C.Inter. < 20K$,"JX,GF",9,ZNB2,,,,,,,,,0,0,0,0,0,0,0,0,,JX,BPEREZPALMA,GF,EBUENANO,,,,,,,,,,,,,2025-11-22,0,0,2025-11-22,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,2025-11-22,Liberado total Exsa,,,0,,00,,,,00000,0001-01-01,0001-01-01,8,,,,0001-01-01,0001-01-01,00000,,,,,0001-01-01,0001-01-01,2025-11-22,18:00:10,,,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,0001-01-01,0,0,0,0
600,T50,Compras Abastecimi,5040001072,00080,L,2025-11-22T00:00:00.000Z,2025-11-25T00:00:00.000Z,Ped. Subcontratacion,2025-11-22T00:00:00.000Z,2025,11,1400,2047253918,COMERCIALIZADORA COERIMAR E.I.R.LTD,TASA CALLAO NORTE,,K,L,Subcontratación,3088,Componente de intercambio,ZCI,34008217CI,DISPARADOR PANGA NRO.4 (MOLA) 350-600TN,1,PZA,UIN,2025-11-22T00:00:00.000Z,0,PEN,0,1,1,PZA,RPE-TAS13,RPTOS LANCHA/PANGA,030,T50,Compras Abastecimi,0,TA10,Tecnológica de Alimentos,TCNO,L002,GBAZAN,Z030,Plazo 30  días.,X,1,,,,,00000,0001-01-01,0001-01-01,,,,0,0,0,0,,0001-01-01,0001-01-01,,,,,,,,,,,,,,,,,Pendiente,,,,0,0,0,,,,,0001-01-01,T150,,0,0,2025-11-29,2025,11,TL,PE,C.Inter. < 20K$,"JX,GF",9,ZNB2,,,,,,,,,0,0,0,0,0,0,0,0,,JX,BPEREZPALMA,GF,EBUENANO,,,,,,,,,,,,,2025-11-22,0,0,2025-11-22,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,2025-11-22,Liberado total Exsa,,,0,,00,,,,00000,0001-01-01,0001-01-01,8,,,,0001-01-01,0001-01-01,00000,,,,,0001-01-01,0001-01-01,2025-11-22,18:00:10,,,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,2025-11-29,1,0,0,0
600,T50,Compras Abastecimi,5060095545,00010,,2025-11-22T00:00:00.000Z,2025-12-12T00:00:00.000Z,Pedido de Cont.Marco,2025-11-22T00:00:00.000Z,2025,11,1400,2010015731,CORPORACION LA SIRENA SAC,TASA CALLAO NORTE,,,,Normal,3070,Suministros diversos,ZAUX,000000000031011635,MASILLA PLAST.1/4GL,1,FCO,BRT,2025-12-07T00:00:00.000Z,2.71,USD,2.71,3.391,1,FCO,AUX-FER05,MATERIALES CONSTRUCC,060,T81,Comp.JVallejos,2.71,TA10,Tecnológica de Alimentos,TCNO,L001,ADMIJOB,Z060,Plazo 60  días,,0,,,,0070232247,00010,2025-11-21,2025-12-05,,T621,PEN,9.55,2.82,0,-1.05,,0001-01-01,0001-01-01,12 MESES,,,,,,,,,,,,,,,,Pendiente,,,,0,3.76,3.76,01,99,Devolución/Stand by,1,0001-01-01,T621,,0,2.71,0001-01-01,0000,00,,,,,9,ZDES,99,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0001-01-01,2,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,2025-11-22,,,,2.71,,00,L,,5000001443,00830,0001-01-01,0001-01-01,,,,,0001-01-01,0001-01-01,00000,,,,,0001-01-01,0001-01-01,2025-11-24,08:45:10,ENTREGAS: Enviar la respuesta a los siguientes cor,,ENVIADO,,02 - ACTIVO,0001-01-01,0,0,0,0
600,T50,Compras Abastecimi,5060095546,00010,,2025-11-22T00:00:00.000Z,2025-11-22T00:00:00.000Z,Pedido de Cont.Marco,2025-11-22T00:00:00.000Z,2025,11,1400,2010024471,TECNIFAJAS S.A.,TASA CALLAO NORTE,,,,Normal,3040,Repuestos,ZRPG,000000000033031061,CHUMACERA UCF 214 EJE 70MM,3,ST,EST,2025-12-07T00:00:00.000Z,61.07,USD,183.21,3.391,1,ST,RPG-MEC07,CHUMACERAS Y ROTULAS,090,T78,Comp.ALopez,305.35,TA10,Tecnológica de Alimentos,TCNO,L001,ADMIJOB,Z090,Plazo 90  días,X,3,,,,0070232291,00010,2025-11-22,2025-12-10,,T621,PEN,210.21,61.99,0,0,,0001-01-01,0001-01-01,12 MESES,,,,,,,,,,,,,,,,Pendiente,,,,0,183.21,183.21,TA,CJ,TCNO_Cal PlanMat JAb,3,0001-01-01,T621,,0,183.21,2025-12-06,2025,12,TL,P3,Rep.Stock < 10K$,JX,9,ZDES,ZN,,,,,,,,0,0,0,0,0,0,0,0,,JX,BPEREZPALMA,,,,,,,,,,,,,,,2025-11-24,2,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,2025-11-24,Liberado total Exsa,,,183.21,,00,,,5000001488,00550,0001-01-01,0001-01-01,8,,,,0001-01-01,0001-01-01,00000,,,,,0001-01-01,0001-01-01,2025-11-24,08:45:13,ENTREGAS: Enviar la respuesta a los siguientes cor,,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,2025-12-06,3,183.21,183.21,0
600,T50,Compras Abastecimi,5060095546,00020,,2025-11-22T00:00:00.000Z,2025-11-22T00:00:00.000Z,Pedido de Cont.Marco,2025-11-22T00:00:00.000Z,2025,11,1400,2010024471,TECNIFAJAS S.A.,TASA CALLAO NORTE,,,,Normal,3040,Repuestos,ZRPG,000000000033031061,CHUMACERA UCF 214 EJE 70MM,2,ST,EST,2025-12-07T00:00:00.000Z,61.07,USD,122.14,3.391,1,ST,RPG-MEC07,CHUMACERAS Y ROTULAS,090,T78,Comp.ALopez,0,TA10,Tecnológica de Alimentos,TCNO,L001,ADMIJOB,Z090,Plazo 90  días,X,2,,,,0070232292,00010,2025-11-22,2025-12-10,,T621,PEN,210.21,61.99,0,0,,0001-01-01,0001-01-01,12 MESES,,,,,,,,,,,,,,,,Pendiente,,,,0,122.14,122.14,TA,CJ,TCNO_Cal PlanMat JAb,3,0001-01-01,T621,,0,122.14,2025-12-06,2025,12,TL,P3,Rep.Stock < 10K$,JX,9,ZDES,ZN,,,,,,,,0,0,0,0,0,0,0,0,,JX,BPEREZPALMA,,,,,,,,,,,,,,,2025-11-24,2,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,2025-11-24,Liberado total Exsa,,,122.14,,00,,,5000001488,00550,0001-01-01,0001-01-01,8,,,,0001-01-01,0001-01-01,00000,,,,,0001-01-01,0001-01-01,2025-11-24,08:45:13,ENTREGAS: Enviar la respuesta a los siguientes cor,,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,2025-12-06,2,122.14,122.14,0
600,T50,Compras Abastecimi,5060095547,00010,,2025-11-22T00:00:00.000Z,2025-11-22T00:00:00.000Z,Pedido de Cont.Marco,2025-11-22T00:00:00.000Z,2025,11,1400,2013152900,SEKUR PERU S.A.,MALABRIGO SUR,,,,Normal,3070,Suministros diversos,ZDIV,000000000032005601,RESPIRADOR MEDIA CARA REUSABLE 3M T/M,1,ST,ART,2025-12-07T00:00:00.000Z,26.21,USD,26.21,3.391,1,ST,DIV-SEG02,EPPS,090,T79,Comp.MMendoza,52.42,TA10,Tecnológica de Alimentos,TMSU,L001,ADMIJOB,Z090,Plazo 90  días,X,1,,,,1038356599,00060,2025-11-20,2025-11-20,,BNAVARRO,PEN,97.77,28.93,0,-0.79,,0001-01-01,0001-01-01,12 MESES,,,,,,,,,,,,,,,,Pendiente,,,,0,27,27,TA,M2,TMSU_Mal Proyecto,3,0001-01-01,T021,,0,26.21,2025-12-01,2025,12,TL,P3,Rep.Stock < 10K$,JX,9,ZDES,SM,,,,,,,,2,0,0,0,0,0,0,0,,JX,BPEREZPALMA,,,,,,,,,,,,,,,2025-11-24,2,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,2025-11-24,Liberado total Exsa,,,26.21,,00,,,5000001526,00040,0001-01-01,0001-01-01,8,,,,0001-01-01,0001-01-01,00000,,,,,0001-01-01,0001-01-01,2025-11-24,08:45:16,ENTREGAS: Enviar la respuesta a los siguientes cor,EPPS ODM:-,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,2025-12-01,1,26.21,26.21,0
600,T50,Compras Abastecimi,5060095547,00020,,2025-11-22T00:00:00.000Z,2025-11-22T00:00:00.000Z,Pedido de Cont.Marco,2025-11-22T00:00:00.000Z,2025,11,1400,2013152900,SEKUR PERU S.A.,MALABRIGO SUR,,,,Normal,3070,Suministros diversos,ZDIV,000000000032005601,RESPIRADOR MEDIA CARA REUSABLE 3M T/M,1,ST,ART,2025-12-07T00:00:00.000Z,26.21,USD,26.21,3.391,1,ST,DIV-SEG02,EPPS,090,T79,Comp.MMendoza,0,TA10,Tecnológica de Alimentos,TMSU,L001,ADMIJOB,Z090,Plazo 90  días,X,1,,,,1038356599,00070,2025-11-20,2025-11-20,,BNAVARRO,PEN,97.77,28.93,0,-0.79,,0001-01-01,0001-01-01,12 MESES,,,,,,,,,,,,,,,,Pendiente,,,,0,27,27,TA,M2,TMSU_Mal Proyecto,3,0001-01-01,T021,,0,26.21,2025-12-01,2025,12,TL,P3,Rep.Stock < 10K$,JX,9,ZDES,SM,,,,,,,,2,0,0,0,0,0,0,0,,JX,BPEREZPALMA,,,,,,,,,,,,,,,2025-11-24,2,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,2025-11-24,Liberado total Exsa,,,26.21,,00,,,5000001526,00040,0001-01-01,0001-01-01,8,,,,0001-01-01,0001-01-01,00000,,,,,0001-01-01,0001-01-01,2025-11-24,08:45:16,ENTREGAS: Enviar la respuesta a los siguientes cor,EPPS ODM:-,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,2025-12-01,1,26.21,26.21,0
600,T53,Compras Traslados ,5010245470,00001,F,2025-11-30T00:00:00.000Z,2025-11-30T00:00:00.000Z,Pedido marco ZFO,2025-11-30T00:00:00.000Z,,00,1400,2048122116,EMPRESA DE TRANSPORTES UCEDA SAC,TASA CALLAO NORTE,,U,,Servicio,,,,,Generación automática - Servicio porte,1,UA,,2025-11-24T00:00:00.000Z,3535.36,PEN,3535.36,1,1,UA,,,030,T53,Compras Traslados,1049.69,TA10,Tecnológica de Alimentos,TCNO,,IMALDONADO,Z030,Plazo 30  días.,,1,,,,,00000,0001-01-01,0001-01-01,,,,0,0,0,0,,0001-01-01,0001-01-01,,,,,,,,,,,,,,,,,Pendiente,,,,0,3535.36,1049.69,,,,,0001-01-01,,,0,1049.69,2025-11-26,2025,11,,,,,X,ZFO,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0001-01-01,0,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,2025-11-30,,,,0,,00,,,,00000,0001-01-01,0001-01-01,,,,,0001-01-01,0001-01-01,00000,,,,,0001-01-01,0001-01-01,0001-01-01,00:00:00,,,POR ENVIAR,,02 - ACTIVO,2025-11-26,1,1049.69,1049.69,0
600,T50,Compras Abastecimi,5060095549,00010,,2025-11-22T00:00:00.000Z,2025-11-22T00:00:00.000Z,Pedido de Cont.Marco,2025-11-22T00:00:00.000Z,2025,11,1400,2050628817,ASAP CONSULTING GROUP S.A.C,TASA CALLAO NORTE,,,,Normal,3084,Lubricantes,ZCOM,000000000030000446,ACEITE VILTER 717 5GL,2,ST,EST,2025-12-07T00:00:00.000Z,265,USD,530,3.391,1,ST,COM-LUB01,ACEITES,120,T78,Comp.ALopez,2602,TA10,Tecnológica de Alimentos,TCNO,L001,ADMIJOB,Z120,Plazo 120  días,,0,,,,0070232273,00010,2025-11-22,2026-03-16,,T621,PEN,931.44,274.68,0,0,,0001-01-01,0001-01-01,12 MESES,,,,,,,,,,,,,,,,Pendiente,,,,0,530,530,TA,CJ,TCNO_Cal PlanMat JAb,3,0001-01-01,T621,,0,530,0001-01-01,0000,00,TL,P3,Rep.Stock < 10K$,JX,9,ZDES,ZN,,,,,,,,0,0,0,0,0,0,0,0,,JX,BPEREZPALMA,,,,,,,,,,,,,,,0001-01-01,0,1,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,Pendiente Liberación,,BPEREZPALMA,530,,00,,,5000000957,00020,0001-01-01,0001-01-01,0,,,,0001-01-01,0001-01-01,00000,,,,,0001-01-01,0001-01-01,0001-01-01,00:00:00,ENTREGAS: Enviar la respuesta a los siguientes cor,,POR ENVIAR,,03 - EN LIBERACIÓN,0001-01-01,0,0,0,0
600,T50,Compras Abastecimi,5060095549,00020,,2025-11-22T00:00:00.000Z,2025-11-22T00:00:00.000Z,Pedido de Cont.Marco,2025-11-22T00:00:00.000Z,2025,11,1400,2050628817,ASAP CONSULTING GROUP S.A.C,TASA CALLAO NORTE,,,,Normal,3040,Repuestos,ZRPG,000000000033032806,FILTRO ACEITE COMPRESOR HALL 7027020015,1,ST,BRT,2025-12-07T00:00:00.000Z,575,USD,575,3.391,1,ST,RPG-MEC05,FILTROS,120,T78,Comp.ALopez,575,TA10,Tecnológica de Alimentos,TCNO,L001,ADMIJOB,Z120,Plazo 120  días,X,1,,,,0070232324,00010,2025-11-22,2025-12-10,,T621,PEN,1852.02,546.16,0,0,,0001-01-01,0001-01-01,12 MESES,,,,,,,,,,,,,,,,Pendiente,,,,0,575,575,TA,CJ,TCNO_Cal PlanMat JAb,3,0001-01-01,T621,,0,575,2025-12-17,2025,12,TL,P3,Rep.Stock < 10K$,JX,9,ZDES,ZN,,,,,,,,0,0,0,0,0,0,0,0,,JX,BPEREZPALMA,,,,,,,,,,,,,,,2025-11-24,2,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,2025-11-24,Liberado total Exsa,,,575,,00,,,5000000957,00170,0001-01-01,0001-01-01,8,,,,0001-01-01,0001-01-01,00000,,,,,0001-01-01,0001-01-01,2025-11-24,08:45:22,ENTREGAS: Enviar la respuesta a los siguientes cor,,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,2025-12-17,1,575,0,0
600,T53,Compras Traslados ,5010245471,00001,F,2025-11-30T00:00:00.000Z,2025-11-30T00:00:00.000Z,Pedido marco ZFO,2025-11-30T00:00:00.000Z,,00,1400,2048122116,EMPRESA DE TRANSPORTES UCEDA SAC,TASA CALLAO NORTE,,U,,Servicio,,,,,Generación automática - Servicio porte,1,UA,,2025-11-24T00:00:00.000Z,3535.36,PEN,3535.36,1,1,UA,,,030,T53,Compras Traslados,1049.69,TA10,Tecnológica de Alimentos,TCNO,,IMALDONADO,Z030,Plazo 30  días.,,1,,,,,00000,0001-01-01,0001-01-01,,,,0,0,0,0,,0001-01-01,0001-01-01,,,,,,,,,,,,,,,,,Pendiente,,,,0,3535.36,1049.69,,,,,0001-01-01,,,0,1049.69,2025-11-26,2025,11,,,,,X,ZFO,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0001-01-01,0,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,2025-11-30,,,,0,,00,,,,00000,0001-01-01,0001-01-01,,,,,0001-01-01,0001-01-01,00000,,,,,0001-01-01,0001-01-01,0001-01-01,00:00:00,,,POR ENVIAR,,02 - ACTIVO,2025-11-26,1,1049.69,1049.69,0
600,T50,Compras Abastecimi,5060095549,00030,,2025-11-22T00:00:00.000Z,2025-11-22T00:00:00.000Z,Pedido de Cont.Marco,2025-11-22T00:00:00.000Z,2025,11,1400,2050628817,ASAP CONSULTING GROUP S.A.C,TASA CALLAO NORTE,,,,Normal,3040,Repuestos,ZRPG,000000000033035333,OIL FILTER KT773B VILTER,3,ST,EST,2025-12-07T00:00:00.000Z,499,USD,1497,3.391,1,ST,RPG-MEC05,FILTROS,120,T78,Comp.ALopez,1497,TA10,Tecnológica de Alimentos,TCNO,L001,ADMIJOB,Z120,Plazo 120  días,X,3,,,,0070232325,00010,2025-11-22,2025-12-10,,T621,PEN,1629.13,480.43,0,0,,0001-01-01,0001-01-01,12 MESES,,,,,,,,,,,,,,,,Pendiente,,,,0,1497,1497,TA,CJ,TCNO_Cal PlanMat JAb,3,0001-01-01,T621,,0,1497,2025-12-10,2025,12,TL,P3,Rep.Stock < 10K$,JX,9,ZDES,ZN,,,,,,,,0,0,0,0,0,0,0,0,,JX,BPEREZPALMA,,,,,,,,,,,,,,,2025-11-24,2,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,2025-11-24,Liberado total Exsa,,,1497,,00,,,5000000957,00250,0001-01-01,0001-01-01,8,,,,0001-01-01,0001-01-01,00000,,,,,0001-01-01,0001-01-01,2025-11-24,08:45:22,ENTREGAS: Enviar la respuesta a los siguientes cor,,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,2025-12-10,3,1497,1497,0
600,T06,Compras CHD       ,5010241594,00010,,2025-11-09T00:00:00.000Z,2025-11-09T00:00:00.000Z,Pedido pesca,2025-11-09T00:00:00.000Z,2025,11,1400,2051345215,PESQUERA NATALIA S.A.C.,MALABRIGO SUR,,,,Normal,3000,Materia Prima,ROH,000000000010100566,ANCHOVETA COMPRADA CHI,110.11,TO,UIN,2025-11-09T00:00:00.000Z,290,USD,31931.9,3.381,1,TO,ROH-TAS02,PESCADOS CH,007,T06,Compras CHD,31931.9,TA10,Tecnológica de Alimentos,TMSU,PI02,TASA_PORTAL,Z007,Plazo 7  días,X,110.11,,,,,00000,0001-01-01,0001-01-01,,,,0,0,0,0,,0001-01-01,0001-01-01,,,,,,,,,,,,,,,,,Pendiente,,,,0,31931.9,31931.9,,,,,0001-01-01,1000,,0,31931.9,2025-11-09,2025,11,,,,,9,PP,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0001-01-01,0,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,2025-11-09,,,,31931.9,,00,,,,00000,0001-01-01,0001-01-01,,,,,0001-01-01,0001-01-01,00000,,,,,0001-01-01,0001-01-01,0001-01-01,00:00:00,,,POR ENVIAR,,02 - ACTIVO,2025-11-09,110.11,31931.9,22022,0
600,T72,Comp.JCarpio      ,5010233955,00010,F,2025-08-25T00:00:00.000Z,2025-08-25T00:00:00.000Z,Pedido estándar,2025-08-25T00:00:00.000Z,,00,1400,2017262742,UNIVERSIDAD DE PIURA,ASTILLERO - CHIMBOTE,X,N,,Servicio,,,,,Analisis de ánodos,1,ST,,2025-08-17T00:00:00.000Z,345,USD,345,3.526,1,ST,215,Serv. Metalmecánica,030,T72,Comp.JCarpio,345,TA10,Tecnológica de Alimentos,TAST,,MMARIATEGUI,Z030,Plazo 30  días.,,1,,,,0030018656,00060,2025-08-18,2025-08-17,,CSEMINARIO,PEN,1,0.28,0,0,,0001-01-01,0001-01-01,6 MESES,,,,,,,,AN,,,,,,,1,Pendiente,,,,0,345,345,TA,A3,TAST_Ast Proy Astill,3,0001-01-01,T103,,0,345,2025-11-22,2025,11,TJ,5F,Proy.Ast < 10K$,"L2,JG",9,NB,JG,,,,,,,,7,0,0,0,0,0,0,0,,L2,RGAMBINI,JG,CCARRION,,,,,,,,,,,,,2025-09-26,1,0,2025-09-29,1,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,2025-09-29,Liberado total Exsa,,,0,,00,,,,00000,0001-01-01,0001-01-01,8,,,,0001-01-01,0001-01-01,00000,,,,,0001-01-01,0001-01-01,2025-08-27,07:45:15,o EMOS,,ENVIADO,T01-Estánd,05 - LIBERACIÓN CONCLUIDA,2025-11-22,1,345,345,0
600,T06,Compras CHD       ,5010243817,00010,,2025-11-22T00:00:00.000Z,2025-11-22T00:00:00.000Z,Pedido pesca,2025-11-21T00:00:00.000Z,2025,11,1400,0000000572,LOS HALCONES S.A.,MALABRIGO SUR,,,,Normal,3000,Materia Prima,ROH,000000000010100566,ANCHOVETA COMPRADA CHI,41.775,TO,UIN,2025-11-22T00:00:00.000Z,290,USD,12114.75,3.385,1,TO,ROH-TAS02,PESCADOS CH,007,T06,Compras CHD,12114.75,TA10,Tecnológica de Alimentos,TMSU,PI02,TASA_PORTAL,Z007,Plazo 7  días,X,41.775,,,,,00000,0001-01-01,0001-01-01,,,,0,0,0,0,,0001-01-01,0001-01-01,,,,,,,,,,,,,,,,,Pendiente,,,,0,12114.75,12114.75,,,,,0001-01-01,1000,,0,12114.75,2025-11-21,2025,11,,,,,9,PP,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0001-01-01,0,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,0001-01-01,0,2025-11-21,,,,12114.75,,00,,,,00000,0001-01-01,0001-01-01,,,,,0001-01-01,0001-01-01,00000,,,,,0001-01-01,0001-01-01,0001-01-01,00:00:00,,,POR ENVIAR,,02 - ACTIVO,2025-11-21,41.775,12114.75,13159.13,0
