MANDT,EBELN,EBELP,EXTROW,NROSERV,SERV_CAT,SERV_FAM,SERV_SUBFAM,EKGRP,EKNAM,PSTYP,BATXT,BEDAT,LIFNR,NAMEL,NAME1,ANTICIPO,KNTTP,PTEXT,BKLAS,BKBEZ,MATNR,TXZ01,MENGE,MEINS,EINDT,NETPR,WAERS,NETWR,WKURS,PEINH,MATKL,WGBEZ,ZTAG1,EKGRP2,EKNAM2,KTWRT2,BUKRS,BUTXT,WERKS,LGORT,ERNAM,ZTERM,F_PAGO,BEDNR,BANFN,BNFPO,BADAT,LFDAT,ZAFNAM,ERNAM_EBAN,WAERS_EBAN,PREIS,PREIS_USD,KBETR,KBETR_DESC,ZZPAIS_ORIG,ZZFECHA_EMBARQ,ZZFECHA_ARRIBO,SUBMI,ZZMEDIO_TRANSP,ZZAGENTE_CARGA,ZZNUMERO_DOC_EMB,ZZNUMERO_DUA,ZZAGENTE_ADUANA,ZZNUMERO_APL_SEG,ZZPEDIDO_CLIENTE,ZTIPANTIC,ZZTARIFA,TEXT_F23,ZZREASON_REJECT,ZZAG_ADUANA_DESC,REVNO,ZZESTAPROV_DESC,ZZMOTREPROV_DESC,RETENIDO,MED_TRANSP,DESCUENTO_SERV,BRTWR,BRTWR2,AFNAM,INCO1,NETWR_DOL,FRGSX,COD_LIB,BSART,FE_LIB1,DIAS_PEND,FE_LIB2,FE_LIB3,FE_LIB4,FE_LIBU,FRGET,OBJID,KONNR,KTPNR,KDATB,KDATE,FRGKE,ZZREQCONT,ZZTIECONT,ZZNCONTRA,ZZFECINIC,ZZFECFIN,ZZDIASEST,ZZCONTPER,ZZRCAFI,ZZTCAFI,ZZIDCAR,ZZFEINI,ZZFEFIN,F_MAIL,H_MAIL,TXT_CB,TXT_PS,STAT_ENV,ZCATEGORIA,PROCSTAT,FECING,MENING,WRBTR,WRBTR2,WRBTR3
600,5010000006,00010,0000000030,000000000001001156,ADMINISTRATIVOS,ADMINISTRACIÓN,SERVICIOS DE OFICINA,T02,Compras Delegadas,F,Pedido estándar,20190916,0000000826,A & M SEGURIDAD Y SUPERVIVEN EN EL,TASA CALLAO NORTE,,K,Servicio,Z131,Otros Srv. Prestado Terc.,,TASA TOPICO EQUIPOS RESUCITADORES,1,UA,20190916,67.7,USD,11.38,3.318,1,294,Serv. Varios Adminis,045,T02,Compras Delegadas,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,1,Aprobado por EM,,,,0,11.38,11.38,T001,,11.38,02,"BD,",NB,20190916,0,,,,20190916,Liberado total Exsa,,,00000,,,8,,,,,,00000,,,,,,,,000000,,ANSUMAR COTIZACION,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,1,67.7,67.7,0
600,5010000007,00010,0000000010,000000000001001225,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,1042801300,LUIS CERVANTES,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,SERV. CONTROL PLAGAS AGOSTO CHI / CH,1,UA,20190916,5000,PEN,2500,1,1,268,Serv. Administrativo,030,T02,Compras Delegadas,1506.94,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z030,Plazo 30  días.,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2500,753.47,T001,,753.47,02,"BD,",NB,20190916,0,,,,20190916,Liberado total Exsa,,,00000,,,8,,,,,,00000,,,,,,,,000000,,SERV. CONTROL PLAGAS AGOSTO CHI / CH FACTURA: 0001,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20191113,2,1506.93,1506.93,0
600,5010000007,00010,0000000020,000000000001001225,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,1042801300,LUIS CERVANTES,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,SERV. CONTROL PLAGAS AGOSTO CHI / CH,1,UA,20190916,5000,PEN,2500,1,1,268,Serv. Administrativo,030,T02,Compras Delegadas,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z030,Plazo 30  días.,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2500,753.47,T001,,753.47,02,"BD,",NB,20190916,0,,,,20190916,Liberado total Exsa,,,00000,,,8,,,,,,00000,,,,,,,,000000,,SERV. CONTROL PLAGAS AGOSTO CHI / CH FACTURA: 0001,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20191113,2,1506.93,1506.93,0
600,5010000008,00010,0000000010,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao CHD,1,UA,20190916,9234.44,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,16022.92,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,3,2783.13,2783.13,0
600,5010000008,00010,0000000020,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao CHD,1,UA,20190916,9234.44,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,3,2783.13,2783.13,0
600,5010000008,00010,0000000030,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao CHD,1,UA,20190916,9234.44,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,3,2783.13,2783.13,0
600,5010000008,00010,0000000040,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao CHD,1,UA,20190916,9234.44,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,3,2783.13,2783.13,0
600,5010000008,00020,0000000010,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao CHI,1,UA,20190916,27769.59,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,5,8369.38,8369.38,0
600,5010000008,00020,0000000020,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao CHI,1,UA,20190916,27769.59,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,5,8369.38,8369.38,0
600,5010000008,00020,0000000030,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao CHI,1,UA,20190916,27769.59,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,5,8369.38,8369.38,0
600,5010000008,00020,0000000040,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao CHI,1,UA,20190916,27769.59,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,5,8369.38,8369.38,0
600,5010000008,00020,0000000050,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao CHI,1,UA,20190916,27769.59,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,5,8369.38,8369.38,0
600,5010000008,00020,0000000060,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao CHI,1,UA,20190916,27769.59,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,5,8369.38,8369.38,0
600,5010000008,00020,0000000070,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao CHI,1,UA,20190916,27769.59,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,5,8369.38,8369.38,0
600,5010000008,00020,0000000080,1001072_038,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao CHI,1,UA,20190916,27769.59,PEN,2374.88,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2374.88,715.76,T001,,715.76,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,5,8369.38,8369.38,0
600,5010000008,00020,0000000090,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao CHI,1,UA,20190916,27769.59,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,5,8369.38,8369.38,0
600,5010000008,00020,0000000100,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao CHI,1,UA,20190916,27769.59,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,5,8369.38,8369.38,0
600,5010000008,00020,0000000110,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao CHI,1,UA,20190916,27769.59,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,5,8369.38,8369.38,0
600,5010000008,00020,0000000120,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao CHI,1,UA,20190916,27769.59,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,5,8369.38,8369.38,0
600,5010000008,00030,0000000010,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao ALMAC,1,UA,20190916,2308.61,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,1,695.78,695.78,0
600,5010000008,00040,0000000010,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao PESCA,1,UA,20190916,13851.66,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,2,4174.7,4174.7,0
600,5010000008,00040,0000000020,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao PESCA,1,UA,20190916,13851.66,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,2,4174.7,4174.7,0
600,5010000008,00040,0000000030,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao PESCA,1,UA,20190916,13851.66,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,2,4174.7,4174.7,0
600,5010000008,00040,0000000040,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao PESCA,1,UA,20190916,13851.66,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,2,4174.7,4174.7,0
600,5010000008,00040,0000000050,1001072_036,ADMINISTRATIVOS,FACILITY MANAGEMENT,LIMPIEZA DE INSTALACIONES,T02,Compras Delegadas,F,Pedido estándar,20190916,2050403912,EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.,TASA CALLAO NORTE,,K,Servicio,Z099,Servicios de limpieza,,Serv. Limpieza y Jardineria Callao PESCA,1,UA,20190916,13851.66,PEN,2308.61,1,1,268,Serv. Administrativo,045,T71,Comp.RArevalo,0,TA10,Tecnológica de Alimentos,TCNO,,JOGUZMAN,Z045,Plazo 45  días,,,00000,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,Aprobado por EM,,,,0,2308.61,695.78,T001,,695.78,04,"BD,GN,GA,",NB,20190916,0,20190919,20190923,,20190923,Liberado total Exsa,,T460002355,00070,,,8,,,,,,00000,,,,,,,,000000,,EULEN DEL PERU DE SERVICIOS,POR ENVIAR,T02-Regula,05 - LIBERACIÓN CONCLUIDA,20190927,2,4174.7,4174.7,0
