MANDT,EKGRP,EKNAM,EBELN,EBELP,PSTYP,AEDAT_C,AEDAT_D,BATXT,BEDAT,ANIO,MES,EKORG,LIFNR,NAMEL,NAME1,ANTICIPO,KNTTP,EPSTP,PTEXT,BKLAS,BKBEZ,MTART,MATNR,TXZ01,MENGE,MEINS,DISGR,EINDT,NETPR,WAERS,NETWR,WKURS,PEINH,BPRME,MATKL,WGBEZ,ZTAG1,EKGRP2,EKNAM2,KTWRT2,BUKRS,BUTXT,WERKS,LGORT,ERNAM,ZTERM,F_PAGO,ELIKZ,CANTEM,UO,LOCALIDAD,BEDNR,BANFN,BNFPO,BADAT,LFDAT,ZAFNAM,ERNAM_EBAN,WAERS_EBAN,PREIS,PREIS_USD,KBETR,KBETR_DESC,ZZPAIS_ORIG,ZZFECHA_EMBARQ,ZZFECHA_ARRIBO,SUBMI,ZZMEDIO_TRANSP,ZZAGENTE_CARGA,ZZNUMERO_DOC_EMB,ZZNUMERO_DUA,ZZAGENTE_ADUANA,ZZNUMERO_APL_SEG,ZZPEDIDO_CLIENTE,ZTIPANTIC,ZZTARIFA,TEXT_F23,ZZREASON_REJECT,ZZESTAPROV,ZZMOTREPROV,ZZAG_ADUANA_DESC,REVNO,ZZESTAPROV_DESC,ZZMOTREPROV_DESC,RETENIDO,MED_TRANSP,DESCUENTO_SERV,BRTWR,BRTWR2,FRGGR_S,FRGST,FRGXT_S,FRGKZ,FRGDT,AFNAM,INCO1,ZAHORRO,NETWR_DOL,BUDAT,ANIOEM,MESEM,FRGGR_P,FRGSX,FRGXT_P,COD_LIB,STATU,BSART,FRGC1_S,FRGC2_S,FRGC3_S,FRGC4_S,FRGC5_S,FRGC6_S,FRGC7_S,FRGC8_S,DLIB1_S,DLIB2_S,DLIB3_S,DLIB4_S,DLIB5_S,DLIB6_S,DLIB7_S,DLIB8_S,DLIB_S,FRGC1_P,LIBOC1,FRGC2_P,LIBOC2,FRGC3_P,LIBOC3,FRGC4_P,LIBOC4,FRGC5_P,LIBOC5,FRGC6_P,LIBOC6,FRGC7_P,LIBOC7,FRGC8_P,LIBOC8,FE_LIB1,DLIB1_P,DIAS_PEND,FE_LIB2,DLIB2_P,FE_LIB3,DLIB3_P,FE_LIB4,DLIB4_P,FE_LIB5,DLIB5_P,FE_LIB6,DLIB6_P,FE_LIB7,DLIB7_P,FE_LIB8,DLIB8_P,FE_LIBU,FRGET,DLIB_P,OBJID,EFFWR2,ABSGR_TXT,ABSGR,LOEKZ,OID_EXTBOL,KONNR,KTPNR,KDATB,KDATE,FRGKE,ZZREQCONT,ZZTIECONT,ZZNCONTRA,ZZFECINIC,ZZFECFIN,ZZDIASEST,ZZCONTPER,ZZRCAFI,ZZTCAFI,ZZIDCAR,ZZFEINI,ZZFEFIN,F_MAIL,H_MAIL,TXT_CB,TXT_PS,STAT_ENV,ZCATEGORIA,PROCSTAT,FECING,MENING,WRBTR,WRBTR2,WRBTR3
600,T81,Comp.JVallejos    ,5010249250,00030,,2025-12-20T00:00:00.000Z,2025-12-20T00:00:00.000Z,Pedido estándar,2025-12-20T00:00:00.000Z,2025,12,1400,2060328994,ACENAVIR S.A.C,CHIMBOTE,,,,Normal,3070,Suministros diversos,ZAUX,000000000031014575,"TUBO SCH40 5""",12,M,ART,2026-01-04T00:00:00.000Z,105,PEN,1260,1,1,M,AUX-FER12,TUBERIAS,020,T81,Comp.JVallejos,0,TA10,Tecnológica de Alimentos,TCHI,L001,ADMIJOB,Z020,Plazo 20  dias,,0,,,PESCA,1039441863,00130,2025-12-19T00:00:00.000Z,2026-01-15T00:00:00.000Z,FSUAREZ,JADANAQUE,PEN,84.88,25.18,0,0,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,12 MESES,,,,,,,,,,T057 / T058 / T059 / T052,,,,,,Pendiente,,,,0,1260,373.67,TA,F2,Flota Plan Mantto,3,0001-01-01T00:00:00.000Z,TMF2,,0,373.67,0001-01-01T00:00:00.000Z,0000,00,TJ,UQ,Op. Mant < 10K$,"L3,GM",9,NB,JE,,,,,,,,0,0,0,0,0,0,0,0,,L3,RDUFFOO,GM,EDELASCASAS,,,,,,,,,,,,,0001-01-01T00:00:00.000Z,0,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,Pendiente Liberación,,RDUFFOO,373.67,,00,,,,00000,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,0,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,00000,,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,00:00:00,ENTREGAS: Enviar la respuesta a los siguientes cor,ODM:M757485-T59 SA_3A Mtto Sist. de Achique TUBO S,POR ENVIAR,T01-Estánd,03 - EN LIBERACIÓN,0001-01-01T00:00:00.000Z,0,0,0,0
600,T81,Comp.JVallejos    ,5010249250,00040,,2025-12-20T00:00:00.000Z,2025-12-20T00:00:00.000Z,Pedido estándar,2025-12-20T00:00:00.000Z,2025,12,1400,2060328994,ACENAVIR S.A.C,CHIMBOTE,,,,Normal,3070,Suministros diversos,ZAUX,000000000031014575,"TUBO SCH40 5""",12,M,ART,2026-01-04T00:00:00.000Z,105,PEN,1260,1,1,M,AUX-FER12,TUBERIAS,020,T81,Comp.JVallejos,0,TA10,Tecnológica de Alimentos,TCHI,L001,ADMIJOB,Z020,Plazo 20  dias,,0,,,PESCA,1039441863,00150,2025-12-19T00:00:00.000Z,2026-01-15T00:00:00.000Z,FSUAREZ,JADANAQUE,PEN,84.88,25.18,0,0,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,12 MESES,,,,,,,,,,T057 / T058 / T059 / T052,,,,,,Pendiente,,,,0,1260,373.67,TA,F2,Flota Plan Mantto,3,0001-01-01T00:00:00.000Z,TMF2,,0,373.67,0001-01-01T00:00:00.000Z,0000,00,TJ,UQ,Op. Mant < 10K$,"L3,GM",9,NB,JE,,,,,,,,0,0,0,0,0,0,0,0,,L3,RDUFFOO,GM,EDELASCASAS,,,,,,,,,,,,,0001-01-01T00:00:00.000Z,0,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,Pendiente Liberación,,RDUFFOO,373.67,,00,,,,00000,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,0,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,00000,,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,00:00:00,ENTREGAS: Enviar la respuesta a los siguientes cor,ODM:M757836-T52 SA_3A Mtto Sist. de Achique TUBO S,POR ENVIAR,T01-Estánd,03 - EN LIBERACIÓN,0001-01-01T00:00:00.000Z,0,0,0,0
600,T80,Comp.VUribe       ,5010249251,00010,,2025-12-20T00:00:00.000Z,2025-12-20T00:00:00.000Z,Pedido estándar,2025-12-20T00:00:00.000Z,2025,12,1400,2060577881,SUMINDUSTRIAL E.I.R.L.,TASA CALLAO NORTE,,,,Normal,3070,Suministros diversos,ZAUX,000000000031009821,"DISCO CORTE INOX.1/8""X7/8""X4 1/2""",25,ST,ART,2026-01-04T00:00:00.000Z,5.51,PEN,137.75,1,1,ST,AUX-FER01,"ABRASIVOS, LIJAS",020,T80,Comp.VUribe,191.64,TA10,Tecnológica de Alimentos,TCNO,L001,ADMIJOB,Z020,Plazo 20  dias,,0,,,,0070234277,00010,2025-12-18T00:00:00.000Z,2025-12-31T00:00:00.000Z,,T621,PEN,3.78,1.12,0,0,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,12 MESES,,,,,,,,,,T057 / T058 / T059 / T052,,,,,,Pendiente,,,,0,137.75,40.85,TA,CJ,TCNO_Cal PlanMat JAb,3,0001-01-01T00:00:00.000Z,T621,UN,0,40.85,0001-01-01T00:00:00.000Z,0000,00,TJ,U1,Logíst Sr.< 10K$,"L3,GL",9,NB,ZN,,,,,,,,1,0,0,0,0,0,0,0,,L3,RDUFFOO,GL,FTHORNE,,,,,,,,,,,,,0001-01-01T00:00:00.000Z,0,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,Pendiente Liberación,,RDUFFOO,40.85,,00,,,,00000,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,0,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,00000,,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,00:00:00,ENTREGAS: Enviar la respuesta a los siguientes cor,,POR ENVIAR,T01-Estánd,03 - EN LIBERACIÓN,0001-01-01T00:00:00.000Z,0,0,0,0
600,T80,Comp.VUribe       ,5010249251,00020,,2025-12-20T00:00:00.000Z,2025-12-20T00:00:00.000Z,Pedido estándar,2025-12-20T00:00:00.000Z,2025,12,1400,2060577881,SUMINDUSTRIAL E.I.R.L.,TASA CALLAO NORTE,,,,Normal,3070,Suministros diversos,ZAUX,000000000031030494,ESCALERA AVION FIB.VIDR.6 PASOS,1,ST,UIN,2026-01-04T00:00:00.000Z,508.48,PEN,508.48,1,1,ST,AUX-HER05,HERRAM. ELEVACION,020,T80,Comp.VUribe,0,TA10,Tecnológica de Alimentos,TCNO,L001,ADMIJOB,Z020,Plazo 20  dias,,0,,,,1038568716,00010,2025-11-28T00:00:00.000Z,2025-12-15T00:00:00.000Z,,JDELACRUZ,PEN,508.48,150.84,0,0,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,12 MESES,,,,,,,,,,T057 / T058 / T059 / T052,,,,,,Pendiente,,,,0,508.48,150.79,TA,C2,TCNO_Cal Proy y Mant,3,0001-01-01T00:00:00.000Z,T021,UN,0,150.79,0001-01-01T00:00:00.000Z,0000,00,TJ,U1,Logíst Sr.< 10K$,"L3,GL",9,NB,SN,,,,,,,,18,0,0,0,0,0,0,0,,L3,RDUFFOO,GL,FTHORNE,,,,,,,,,,,,,0001-01-01T00:00:00.000Z,0,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,Pendiente Liberación,,RDUFFOO,150.79,,00,,,,00000,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,0,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,00000,,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,00:00:00,ENTREGAS: Enviar la respuesta a los siguientes cor,38787175 ODM:-,POR ENVIAR,T01-Estánd,03 - EN LIBERACIÓN,0001-01-01T00:00:00.000Z,0,0,0,0
600,T06,Compras CHD       ,5010249252,00010,,2025-12-20T00:00:00.000Z,2025-12-20T00:00:00.000Z,Pedido pesca,2025-12-19T00:00:00.000Z,2025,12,1400,0000038214,PESQUERA AZUL S.A.C.,VEGUETA,,,,Normal,3000,Materia Prima,ROH,000000000010100566,ANCHOVETA COMPRADA CHI,212.275,TO,UIN,2025-12-20T00:00:00.000Z,290,USD,61559.75,3.371,1,TO,ROH-TAS02,PESCADOS CH,007,T06,Compras CHD,61559.75,TA10,Tecnológica de Alimentos,TVEG,PI02,TASA_PORTAL,Z007,Plazo 7  días,X,212.275,,,,,00000,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,,,,0,0,0,0,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,,,,,,,,,,,,,,,,,Pendiente,,,,0,61559.75,61559.75,,,,,0001-01-01T00:00:00.000Z,1000,,0,61559.75,2025-12-19T00:00:00.000Z,2025,12,,,,,9,PP,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0001-01-01T00:00:00.000Z,0,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,2025-12-19T00:00:00.000Z,,,,61559.75,,00,,,,00000,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,00000,,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,00:00:00,,,POR ENVIAR,,02 - ACTIVO,2025-12-19T00:00:00.000Z,212.275,61559.75,0,0
600,T50,Compras Abastecimi,5060097199,00010,,2025-12-20T00:00:00.000Z,2025-12-20T00:00:00.000Z,Pedido de Cont.Marco,2025-12-20T00:00:00.000Z,2025,12,1400,0000000696,BADINOTTI PERU S.A.,PISCO SUR,,,,Normal,3070,Suministros diversos,ZAUX,000000000031009169,"CABO NY.TR. MEDIA FUERTE 1/2""",38,KG,PRD,2026-01-04T00:00:00.000Z,6.4,USD,243.2,3.372,1,KG,AUX-FER09,SOGAS Y DRIZAS,030,T82,Comp.AContreras,243.2,TA10,Tecnológica de Alimentos,TPSU,L001,ADMIJOB,Z030,Plazo 30  días.,,0,,,,0070234307,00010,2025-12-19T00:00:00.000Z,2025-12-19T00:00:00.000Z,,T621,PEN,22.55,6.69,0,0,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,12 MESES,,,,,,,,,,,,,,,,Pendiente,,,,0,243.2,243.2,TA,I5,TPSU_Pis  PlanMat JA,3,0001-01-01T00:00:00.000Z,T621,,0,243.2,0001-01-01T00:00:00.000Z,0000,00,TL,P3,Rep.Stock < 10K$,JX,9,ZDES,ZU,,,,,,,,0,0,0,0,0,0,0,0,,JX,BPEREZPALMA,,,,,,,,,,,,,,,2025-12-20T00:00:00.000Z,0,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,2025-12-20T00:00:00.000Z,Liberado total Exsa,,,243.2,,00,,,5000001696,00530,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,8,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,00000,,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,2025-12-20T00:00:00.000Z,10:30:54,ENTREGAS: Enviar la respuesta a los siguientes cor,,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,0001-01-01T00:00:00.000Z,0,0,0,0
600,T50,Compras Abastecimi,5060097200,00010,,2025-12-20T00:00:00.000Z,2025-12-20T00:00:00.000Z,Pedido de Cont.Marco,2025-12-20T00:00:00.000Z,2025,12,1400,0000009419,CLIMBER WORLD PERU S.A.C.,TASA CALLAO NORTE,,,,Normal,3070,Suministros diversos,ZAUX,000000000031010859,"GRILLETE LIRA GALV.1""",30,ST,ART,2026-01-04T00:00:00.000Z,31.84,USD,955.2,3.372,1,ST,AUX-HER05,HERRAM. ELEVACION,020,T82,Comp.AContreras,955.2,TA10,Tecnológica de Alimentos,TCNO,L001,ADMIJOB,Z020,Plazo 20  dias,,0,,,,0070234268,00010,2025-12-18T00:00:00.000Z,2025-12-19T00:00:00.000Z,,T621,PEN,110.59,32.8,0,0,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,12 MESES,,,,,,,,,,,,,,,,Pendiente,,,,0,955.2,955.2,TA,CJ,TCNO_Cal PlanMat JAb,3,0001-01-01T00:00:00.000Z,T621,,0,955.2,0001-01-01T00:00:00.000Z,0000,00,TL,P3,Rep.Stock < 10K$,JX,9,ZDES,ZN,,,,,,,,1,0,0,0,0,0,0,0,,JX,BPEREZPALMA,,,,,,,,,,,,,,,2025-12-20T00:00:00.000Z,0,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,2025-12-20T00:00:00.000Z,Liberado total Exsa,,,955.2,,00,,,5000001595,00010,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,8,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,00000,,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,2025-12-20T00:00:00.000Z,10:30:49,ENTREGAS: Enviar la respuesta a los siguientes cor,,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,0001-01-01T00:00:00.000Z,0,0,0,0
600,T50,Compras Abastecimi,5060097201,00010,,2025-12-20T00:00:00.000Z,2025-12-20T00:00:00.000Z,Pedido de Cont.Marco,2025-12-20T00:00:00.000Z,2025,12,1400,0000024967,INDUSTRIAS NACIONALES DE METALES S.,ASTILLERO - CHIMBOTE,,Q,,Normal,3070,Suministros diversos,ZAUX,000000000031011856,"NIPLE SCH40 1/4""X3""",4,ST,BRT,2026-01-04T00:00:00.000Z,2.25,USD,9,3.372,1,ST,AUX-FER12,TUBERIAS,030,T81,Comp.JVallejos,9,TA10,Tecnológica de Alimentos,TAST,L001,ADMIJOB,Z030,Plazo 30  días.,,0,,,,1039431140,00040,2025-12-18T00:00:00.000Z,2025-12-23T00:00:00.000Z,,JLOYOLA,PEN,1.78,0.53,0,0,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,12 MESES,,,,,,,,,,,,,,,,Pendiente,,,,0,9,9,TA,A3,TAST_Ast Proy Astill,3,0001-01-01T00:00:00.000Z,T103,,0,9,0001-01-01T00:00:00.000Z,0000,00,TL,P3,Rep.Stock < 10K$,JX,9,ZDES,JG,,,,,,,,1,0,0,0,0,0,0,0,,JX,BPEREZPALMA,,,,,,,,,,,,,,,2025-12-20T00:00:00.000Z,0,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,2025-12-20T00:00:00.000Z,Liberado total Exsa,,,9,,00,,,5000001457,03210,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,8,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,00000,,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,2025-12-20T00:00:00.000Z,10:30:45,ENTREGAS: Enviar la respuesta a los siguientes cor,ODM:000005016509-SISTEMA FIFI/WATER SPRAY,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,0001-01-01T00:00:00.000Z,0,0,0,0
600,T50,Compras Abastecimi,5060097202,00010,,2025-12-20T00:00:00.000Z,2025-12-20T00:00:00.000Z,Pedido de Cont.Marco,2025-12-20T00:00:00.000Z,2025,12,1400,0000038907,TECNOLOGIAS DE SEPARACION SAC,MALABRIGO SUR,,F,,Normal,3040,Repuestos,ZRPE,000000000034003004,KIT SERV INTERMEDIO #549208-03,1,ST,EST,2026-01-04T00:00:00.000Z,1628,USD,1628,3.372,1,ST,RPE-TAS05,RPTOS.SEPARADOR CENT,030,T71,Comp.JMontanchez,6375.7,TA10,Tecnológica de Alimentos,TMSU,,ADMIJOB,Z030,Plazo 30  días.,,0,,,PLANTA,0020175574,00010,2025-12-19T00:00:00.000Z,2026-02-09T00:00:00.000Z,LUSANCHEZ,TASA_MAXIMO,USD,1628,1628,0,0,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,12 MESES,,,,,,,,,,TMSU,,,,,,Pendiente,,,,0,1628,1628,TA,M9,TMSU_Mal Man Planif,3,0001-01-01T00:00:00.000Z,TMM1,,0,1628,0001-01-01T00:00:00.000Z,0000,00,TL,P3,Rep.Stock < 10K$,JX,9,ZDES,M2,,,,,,,,0,0,0,0,0,0,0,0,,JX,BPEREZPALMA,,,,,,,,,,,,,,,2025-12-20T00:00:00.000Z,0,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,2025-12-20T00:00:00.000Z,Liberado total Exsa,,,1628,,00,,,5000001043,00430,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,8,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,00000,,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,2025-12-20T00:00:00.000Z,10:30:40,ENTREGAS: Enviar la respuesta a los siguientes cor,TMSU Cent#3 Alfa Laval AFPX 517 (MAYOR),ENVIADO,,05 - LIBERACIÓN CONCLUIDA,0001-01-01T00:00:00.000Z,0,0,0,0
600,T50,Compras Abastecimi,5060097202,00020,,2025-12-20T00:00:00.000Z,2025-12-20T00:00:00.000Z,Pedido de Cont.Marco,2025-12-20T00:00:00.000Z,2025,12,1400,0000038907,TECNOLOGIAS DE SEPARACION SAC,MALABRIGO SUR,,F,,Normal,3040,Repuestos,ZRPE,000000000034002984,KIT SERV MAYOR #549223-03,1,ST,EST,2026-01-04T00:00:00.000Z,4357,USD,4357,3.372,1,ST,RPE-TAS05,RPTOS.SEPARADOR CENT,030,T71,Comp.JMontanchez,0,TA10,Tecnológica de Alimentos,TMSU,,ADMIJOB,Z030,Plazo 30  días.,,0,,,PLANTA,0020175574,00020,2025-12-19T00:00:00.000Z,2026-02-09T00:00:00.000Z,LUSANCHEZ,TASA_MAXIMO,USD,4357,4357,0,0,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,12 MESES,,,,,,,,,,TMSU,,,,,,Pendiente,,,,0,4357,4357,TA,M9,TMSU_Mal Man Planif,3,0001-01-01T00:00:00.000Z,TMM1,,0,4357,0001-01-01T00:00:00.000Z,0000,00,TL,P3,Rep.Stock < 10K$,JX,9,ZDES,M2,,,,,,,,0,0,0,0,0,0,0,0,,JX,BPEREZPALMA,,,,,,,,,,,,,,,2025-12-20T00:00:00.000Z,0,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,2025-12-20T00:00:00.000Z,Liberado total Exsa,,,4357,,00,,,5000001043,00420,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,8,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,00000,,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,2025-12-20T00:00:00.000Z,10:30:40,ENTREGAS: Enviar la respuesta a los siguientes cor,TMSU Cent#3 Alfa Laval AFPX 517 (MAYOR),ENVIADO,,05 - LIBERACIÓN CONCLUIDA,0001-01-01T00:00:00.000Z,0,0,0,0
600,T50,Compras Abastecimi,5060097202,00030,,2025-12-20T00:00:00.000Z,2025-12-20T00:00:00.000Z,Pedido de Cont.Marco,2025-12-20T00:00:00.000Z,2025,12,1400,0000038907,TECNOLOGIAS DE SEPARACION SAC,MALABRIGO SUR,,F,,Normal,3040,Repuestos,ZRPE,000000000034005063,HEIGHT ADJUSTING RING #539244 02,3,ST,UIN,2026-01-04T00:00:00.000Z,104,USD,312,3.372,1,ST,RPE-TAS05,RPTOS.SEPARADOR CENT,030,T71,Comp.JMontanchez,0,TA10,Tecnológica de Alimentos,TMSU,,ADMIJOB,Z030,Plazo 30  días.,,0,,,PLANTA,0020175574,00030,2025-12-19T00:00:00.000Z,2026-02-09T00:00:00.000Z,LUSANCHEZ,TASA_MAXIMO,USD,104,104,0,0,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,12 MESES,,,,,,,,,,TMSU,,,,,,Pendiente,,,,0,312,312,TA,M9,TMSU_Mal Man Planif,3,0001-01-01T00:00:00.000Z,TMM1,,0,312,0001-01-01T00:00:00.000Z,0000,00,TL,P3,Rep.Stock < 10K$,JX,9,ZDES,M2,,,,,,,,0,0,0,0,0,0,0,0,,JX,BPEREZPALMA,,,,,,,,,,,,,,,2025-12-20T00:00:00.000Z,0,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,0001-01-01T00:00:00.000Z,0,2025-12-20T00:00:00.000Z,Liberado total Exsa,,,312,,00,,,5000001043,00710,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,8,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,00000,,,,,0001-01-01T00:00:00.000Z,0001-01-01T00:00:00.000Z,2025-12-20T00:00:00.000Z,10:30:40,ENTREGAS: Enviar la respuesta a los siguientes cor,TMSU Cent#3 Alfa Laval AFPX 517 (MAYOR),ENVIADO,,05 - LIBERACIÓN CONCLUIDA,0001-01-01T00:00:00.000Z,0,0,0,0
